customer_id,customer_fname,customer_lname,customer_city,customer_country,customer_segment
17562,Eve,Dyer,Carrollton,EE. UU.,Consumer
19951,Sheila,Allen,Las Vegas,EE. UU.,Consumer
20036,Quintessa,Robinson,Hyattsville,EE. UU.,Consumer
16267,Irma,Mcpherson,Bakersfield,EE. UU.,Consumer
17087,Stephanie,Bowen,Bountiful,EE. UU.,Consumer
20101,Nayda,Tate,Sugar Land,EE. UU.,Consumer
18083,Veronica,Branch,Kent,EE. UU.,Consumer
18154,Mari,Herman,Freeport,EE. UU.,Consumer
18225,Mira,Ferguson,Gilroy,EE. UU.,Consumer
18171,Lilah,Michael,Massapequa,EE. UU.,Consumer
18223,Pascale,Lindsay,Westland,EE. UU.,Consumer
18169,Alexis,Morse,New York,EE. UU.,Consumer
18133,Lilah,Lucas,Spring Valley,EE. UU.,Consumer
18059,Mariam,Cobb,Winnetka,EE. UU.,Consumer
18202,Tatyana,Stone,Colorado Springs,EE. UU.,Consumer
18256,Janna,Blackwell,Memphis,EE. UU.,Consumer
18255,Rachel,Mendoza,Ann Arbor,EE. UU.,Consumer
18126,Carol,Beach,Lynn,EE. UU.,Consumer
18233,Amela,Dorsey,Rego Park,EE. UU.,Consumer
18194,Amela,Randolph,Woonsocket,EE. UU.,Consumer
18193,Petra,Maddox,Saint Louis,EE. UU.,Consumer
16448,Hadley,Pate,Roswell,EE. UU.,Consumer
16588,Fatima,Stanley,Brooklyn,EE. UU.,Consumer
19246,Rosalyn,Hartman,Dallas,EE. UU.,Consumer
16407,Farrah,Horn,Jonesboro,EE. UU.,Consumer
19173,Rina,Burks,Reno,EE. UU.,Consumer
16551,Diana,Reyes,Chicago,EE. UU.,Consumer
19226,Maia,Stevens,Lynnwood,EE. UU.,Consumer
19261,Imani,Walton,Saint Paul,EE. UU.,Consumer
16529,Taylor,Beach,Brockton,EE. UU.,Consumer
19182,Martha,Gamble,Brooklyn,EE. UU.,Consumer
19074,Charissa,Mcleod,Plano,EE. UU.,Consumer
19271,Doris,Henderson,Daly City,EE. UU.,Consumer
16451,Madonna,Oconnor,Rancho Cucamonga,EE. UU.,Consumer
16414,Marny,Hogan,Walnut,EE. UU.,Consumer
15719,Jana,Black,Martinsburg,EE. UU.,Consumer
15791,Reagan,Mooney,New Orleans,EE. UU.,Consumer
18828,Imelda,Herman,Toms River,EE. UU.,Consumer
15880,Madeline,Cook,Los Angeles,EE. UU.,Consumer
15718,Cassandra,Landry,Dallas,EE. UU.,Consumer
15735,Doris,Rivas,Bronx,EE. UU.,Consumer
15897,Xerxes,Barlow,Miami,EE. UU.,Consumer
15895,Maryam,Haynes,Chicago,EE. UU.,Consumer
15786,Xyla,Richardson,Loveland,EE. UU.,Consumer
15690,Maia,Holman,Stockton,EE. UU.,Consumer
15689,Sage,Mckinney,Laguna Niguel,EE. UU.,Consumer
15706,Alexa,Watson,National City,EE. UU.,Consumer
18779,Maxine,Mcintyre,San Bernardino,EE. UU.,Consumer
18741,Mallory,Rodriguez,Fort Worth,EE. UU.,Consumer
15721,Sacha,Bentley,Bronx,EE. UU.,Consumer
18794,Carla,David,Los Angeles,EE. UU.,Consumer
1085,Evelyn,Brady,Frankfort,EE. UU.,Consumer
7495,Cheryl,Smith,Colorado Springs,EE. UU.,Consumer
18033,Quin,Logan,Sheboygan,EE. UU.,Consumer
20554,Donna,Cunningham,Milpitas,EE. UU.,Consumer
17979,Juliet,Chan,Philadelphia,EE. UU.,Consumer
20716,Maggy,Nichols,Elyria,EE. UU.,Consumer
17506,Imani,Floyd,New Orleans,EE. UU.,Consumer
17649,Renee,Perkins,Warren,EE. UU.,Consumer
18426,Desirae,Travis,San Bernardino,EE. UU.,Consumer
20607,Blythe,Taylor,Weslaco,EE. UU.,Consumer
20714,Elaine,Johnston,Winnetka,EE. UU.,Consumer
20732,Jenette,Bradley,Wyandotte,EE. UU.,Consumer
17325,Dana,Gould,Clarksville,EE. UU.,Consumer
17324,Blossom,Bryant,San Diego,EE. UU.,Consumer
17468,Avye,Holloway,Brooklyn,EE. UU.,Consumer
18370,Rhonda,Rogers,Chapel Hill,EE. UU.,Consumer
18514,Destiny,Lynch,Bay Shore,EE. UU.,Consumer
15983,Veronica,Wise,South San Francisco,EE. UU.,Consumer
18334,Autumn,Kirk,Chicago,EE. UU.,Consumer
20443,Kimberley,Wiley,Beaverton,EE. UU.,Consumer
16018,Kirby,Pitts,New York,EE. UU.,Consumer
17341,Denise,Monroe,Anaheim,EE. UU.,Consumer
2977,Rose,Smith,Baltimore,EE. UU.,Consumer
15964,Daryl,Montgomery,Los Angeles,EE. UU.,Consumer
17431,Quail,Ruiz,Union City,EE. UU.,Consumer
20604,Shafira,Freeman,Lakewood,EE. UU.,Consumer
17699,Zorita,Burks,Costa Mesa,EE. UU.,Consumer
20459,Tatyana,Wilson,North Las Vegas,EE. UU.,Consumer
17394,Naida,Norman,Katy,EE. UU.,Consumer
18367,Lacy,Glass,Baltimore,EE. UU.,Consumer
17973,Hope,Carver,Salt Lake City,EE. UU.,Consumer
8414,Christopher,Alexander,San Marcos,EE. UU.,Consumer
18474,Anastasia,Mclaughlin,Los Angeles,EE. UU.,Consumer
16033,Iris,Nolan,Miami,EE. UU.,Consumer
15925,Basia,Soto,Austin,EE. UU.,Consumer
17643,Carla,Shaw,Chicago,EE. UU.,Consumer
18402,Ainsley,Harmon,Princeton,EE. UU.,Consumer
17320,Emma,Skinner,Endicott,EE. UU.,Consumer
18509,Jordana,Beck,Brooklyn,EE. UU.,Consumer
18292,Camille,Mcknight,Aurora,EE. UU.,Consumer
18364,Tallulah,Hurley,Mount Pleasant,EE. UU.,Consumer
20527,Evangeline,Lopez,Saginaw,EE. UU.,Consumer
17749,Jayme,Kerr,Palmdale,EE. UU.,Consumer
16031,Darrel,English,Catonsville,EE. UU.,Consumer
17390,Dakota,Mercer,San Antonio,EE. UU.,Consumer
17987,Mari,Savage,Lynnwood,EE. UU.,Consumer
16048,Deanna,Wallace,Aurora,EE. UU.,Consumer
20544,Yael,Whitfield,New York,EE. UU.,Consumer
18399,Anjolie,Bass,Rome,EE. UU.,Consumer
17370,May,Robbins,Greeley,EE. UU.,Consumer
15957,Clementine,Cohen,Troy,EE. UU.,Consumer
20399,Hyacinth,Lambert,San Diego,EE. UU.,Consumer
20651,Zephr,Mcclain,Washington,EE. UU.,Consumer
17728,Hedda,Jensen,Pomona,EE. UU.,Consumer
17495,Cora,Munoz,Diamond Bar,EE. UU.,Consumer
20578,Carol,Hopper,Ontario,EE. UU.,Consumer
17260,Shannon,Stout,San Bernardino,EE. UU.,Consumer
8444,Katherine,Rogers,Hollywood,EE. UU.,Consumer
20613,Demetria,Leblanc,Norcross,EE. UU.,Consumer
18413,Briar,Larsen,Brooklyn,EE. UU.,Consumer
17331,Illiana,Brennan,Spring Valley,EE. UU.,Consumer
20432,Roary,Zamora,Marietta,EE. UU.,Consumer
20576,Deborah,Miranda,Bronx,EE. UU.,Consumer
17689,Hedda,Becker,Glen Burnie,EE. UU.,Consumer
18018,Sara,Torres,Folsom,EE. UU.,Consumer
18430,September,Talley,Moreno Valley,EE. UU.,Consumer
18484,Signe,Brady,Brooklyn,EE. UU.,Consumer
17510,Sarah,Butler,Milwaukee,EE. UU.,Consumer
17275,Destiny,Oneill,Las Vegas,EE. UU.,Consumer
17454,Tana,Cunningham,Jacksonville,EE. UU.,Consumer
20411,Marah,Wilkinson,Greensburg,EE. UU.,Consumer
15969,Rhoda,York,Lindenhurst,EE. UU.,Consumer
20573,Hillary,Dudley,Newburgh,EE. UU.,Consumer
4546,Mary,Garcia,Riverside,EE. UU.,Consumer
4873,Samantha,Wilson,San Diego,EE. UU.,Consumer
2966,Christina,Ewing,Lewisville,EE. UU.,Consumer
15665,Rama,Gallegos,Van Nuys,EE. UU.,Consumer
15359,Jenette,Newman,Mchenry,EE. UU.,Consumer
15377,Odette,Mullins,Bronx,EE. UU.,Consumer
15449,Lunea,Johns,Canton,EE. UU.,Consumer
15593,Rebekah,Jackson,West Jordan,EE. UU.,Consumer
15323,Basia,Hartman,Madera,EE. UU.,Consumer
15573,Shay,Brady,Oxnard,EE. UU.,Consumer
15518,Octavia,Gallegos,Saint Charles,EE. UU.,Consumer
15299,Heather,Fletcher,Crown Point,EE. UU.,Consumer
18731,Hiroko,Gutierrez,Hollywood,EE. UU.,Consumer
15316,Yen,Bray,San Antonio,EE. UU.,Consumer
15387,Amelia,Moody,El Monte,EE. UU.,Consumer
15349,Rana,Hess,Las Cruces,EE. UU.,Consumer
15511,Tatiana,Abbott,Algonquin,EE. UU.,Consumer
15295,Sage,Wiggins,Carrollton,EE. UU.,Consumer
15438,Donna,Stone,Rego Park,EE. UU.,Consumer
15510,Kameko,Delacruz,Montebello,EE. UU.,Consumer
15381,Nayda,Keller,Tucson,EE. UU.,Consumer
15524,Tatyana,Rodriguez,Milwaukee,EE. UU.,Consumer
18704,Alexis,Kinney,El Cajon,EE. UU.,Consumer
15362,Vivien,Church,Levittown,EE. UU.,Consumer
15344,Angelica,Robinson,Beloit,EE. UU.,Consumer
18685,Hedwig,Martin,Mount Prospect,EE. UU.,Consumer
15487,Nadine,Tran,Sugar Land,EE. UU.,Consumer
163,Austin,Diaz,Rio Rancho,EE. UU.,Consumer
6743,Doris,West,Dallas,EE. UU.,Consumer
10924,Steven,Smith,Visalia,EE. UU.,Consumer
6614,Janet,Glover,Carmichael,EE. UU.,Consumer
12230,Mary,Smith,Annandale,EE. UU.,Consumer
4345,Mary,Marshall,Granada Hills,EE. UU.,Consumer
12343,Timothy,Smith,Miami,EE. UU.,Consumer
17558,Blanca,Ramos,Mount Pleasant,EE. UU.,Consumer
17587,Darryl,Fields,Detroit,EE. UU.,Consumer
17549,Sopoline,Fernandez,Hamtramck,EE. UU.,Consumer
17547,Maisie,Vargas,Cumberland,EE. UU.,Consumer
17600,Deborah,Buchanan,Bronx,EE. UU.,Consumer
20315,Alyssa,Strickland,Chicago,EE. UU.,Consumer
18893,Kimberly,Kirby,Nashville,EE. UU.,Consumer
19990,Leilani,Parsons,Carlsbad,EE. UU.,Consumer
20350,Olga,Reed,Chandler,EE. UU.,Consumer
19001,Brenna,Pierce,Jonesboro,EE. UU.,Consumer
20043,Leila,Rose,Henderson,EE. UU.,Consumer
18592,Gloria,Jackson,Annandale,EE. UU.,Consumer
19000,Serina,Hobbs,Washington,EE. UU.,Consumer
15265,Jaime,Hill,Costa Mesa,EE. UU.,Consumer
17817,Jaime,Ballard,Chicago,EE. UU.,Consumer
17242,Alma,Wolfe,Des Plaines,EE. UU.,Consumer
15247,Cailin,Harmon,Tinley Park,EE. UU.,Consumer
19897,Sloane,Farmer,Chicago,EE. UU.,Consumer
19825,Dominique,Sherman,Jamaica,EE. UU.,Consumer
18962,Haley,Battle,Asheboro,EE. UU.,Consumer
18571,Sloane,Holman,Atlanta,EE. UU.,Consumer
20364,Medge,Harvey,Bronx,EE. UU.,Consumer
20076,Pearl,Coleman,New Bedford,EE. UU.,Consumer
19770,Gretchen,Montgomery,La Puente,EE. UU.,Consumer
20309,Blythe,Maynard,Tempe,EE. UU.,Consumer
20057,Leandra,Strickland,Scottsdale,EE. UU.,Consumer
20273,Petra,Patton,Lancaster,EE. UU.,Consumer
19895,Jaden,Bailey,San Antonio,EE. UU.,Consumer
17814,Pascale,Berger,Bakersfield,EE. UU.,Consumer
16110,Guinevere,Little,El Cajon,EE. UU.,Consumer
17167,TaShya,Owens,Moreno Valley,EE. UU.,Consumer
18533,Naida,Franklin,Philadelphia,EE. UU.,Consumer
16379,Barbara,Sharpe,Lawrence,EE. UU.,Consumer
17112,Guinevere,Cline,Norcross,EE. UU.,Consumer
15243,Sophia,Giles,Brooklyn,EE. UU.,Consumer
20128,Michelle,Mcconnell,Houston,EE. UU.,Consumer
20289,Amena,Gonzales,Pomona,EE. UU.,Consumer
19893,Desiree,Grimes,Carlsbad,EE. UU.,Consumer
18958,Deanna,Lara,New York,EE. UU.,Consumer
20253,Dacey,Dean,Hollister,EE. UU.,Consumer
20181,Regan,Mendez,Van Nuys,EE. UU.,Consumer
16377,Sydnee,Giles,Phoenix,EE. UU.,Consumer
17218,Cassandra,Murphy,Tulare,EE. UU.,Consumer
19946,Quincy,Cantrell,Lakewood,EE. UU.,Consumer
15222,Maris,Vazquez,Chicago,EE. UU.,Consumer
20125,Dawn,Mays,Washington,EE. UU.,Consumer
17037,India,Chaney,Warren,EE. UU.,Consumer
20323,Sybi,Clarke,Pawtucket,EE. UU.,Consumer
18530,Brynn,Ward,Escondido,EE. UU.,Consumer
20197,Karina,Garner,Cupertino,EE. UU.,Consumer
20107,Hedy,Raymond,Compton,EE. UU.,Consumer
20035,Lydia,Hicks,Granada Hills,EE. UU.,Consumer
20179,Azalia,Flowers,Honolulu,EE. UU.,Consumer
17845,Alfreda,Obrien,Lakewood,EE. UU.,Consumer
17234,Mary,Elliott,Hamtramck,EE. UU.,Consumer
17036,Quintessa,Brennan,Broken Arrow,EE. UU.,Consumer
17126,Myra,Arnold,Bronx,EE. UU.,Consumer
19980,Imogene,Fields,Spring Valley,EE. UU.,Consumer
19908,Lois,Kinney,Catonsville,EE. UU.,Consumer
17844,Kathleen,Mckay,Chicago,EE. UU.,Consumer
20267,Tallulah,Owens,Dubuque,EE. UU.,Consumer
20249,Olympia,Riddle,Washington,EE. UU.,Consumer
20195,Madeson,Henry,New Orleans,EE. UU.,Consumer
16284,Brenna,Tyson,New Braunfels,EE. UU.,Consumer
19943,Farrah,Ferguson,Saginaw,EE. UU.,Consumer
18599,Ruth,Sampson,West Jordan,EE. UU.,Consumer
18527,Rhoda,Howe,New York,EE. UU.,Consumer
16121,Kirsten,Mills,Apex,EE. UU.,Consumer
20104,Molly,Combs,Los Angeles,EE. UU.,Consumer
17123,Roary,Malone,San Diego,EE. UU.,Consumer
20192,Aspen,Acevedo,New Castle,EE. UU.,Consumer
17086,Venus,Donaldson,Chicago Heights,EE. UU.,Consumer
18933,Jordan,Casey,Cleveland,EE. UU.,Consumer
17822,Anika,Emerson,Plymouth,EE. UU.,Consumer
18542,Myra,Rose,Clovis,EE. UU.,Consumer
18986,Yvette,Avery,Stockbridge,EE. UU.,Consumer
20011,Tatiana,Green,Sanford,EE. UU.,Consumer
18914,Charissa,Whitaker,North Bergen,EE. UU.,Consumer
17750,Naomi,Phillips,Ypsilanti,EE. UU.,Consumer
16262,Desirae,Stokes,Richmond,EE. UU.,Consumer
18896,Pamela,Miranda,Jacksonville,EE. UU.,Consumer
19794,Nell,Rowland,Mililani,EE. UU.,Consumer
19003,Emma,Bailey,Alhambra,EE. UU.,Consumer
19021,Nora,Beasley,Morristown,EE. UU.,Consumer
20316,Lilah,Glover,Mililani,EE. UU.,Consumer
9102,Richard,Marshall,Aurora,EE. UU.,Consumer
7497,Anthony,Spence,Chandler,EE. UU.,Consumer
10754,Mary,Ewing,Brooklyn,EE. UU.,Consumer
7737,Austin,Lambert,Hayward,EE. UU.,Consumer
5228,Mary,Smith,Moline,EE. UU.,Consumer
3746,Walter,Moore,Kent,EE. UU.,Consumer
7688,Lori,Smith,Walnut,EE. UU.,Consumer
9289,Carolyn,Smith,Honolulu,EE. UU.,Consumer
658,Peter,Farley,Irwin,EE. UU.,Consumer
9137,Mary,Smith,Tempe,EE. UU.,Consumer
9651,Louis,Olsen,Bend,EE. UU.,Consumer
3824,Evelyn,Smith,Salt Lake City,EE. UU.,Consumer
10203,Anna,Smith,El Paso,EE. UU.,Consumer
4135,Mary,Kelly,Augusta,EE. UU.,Consumer
11939,Mary,Johnson,Tinley Park,EE. UU.,Consumer
1402,Nancy,Mckinney,Dallas,EE. UU.,Consumer
7023,Jacqueline,Roberson,Everett,EE. UU.,Consumer
5179,Robert,Smith,Irwin,EE. UU.,Consumer
1004,Mary,Evans,Caguas,Puerto Rico,Corporate
7471,Mary,Smith,Caguas,Puerto Rico,Corporate
5087,Mark,Figueroa,Caguas,Puerto Rico,Corporate
3366,Mary,Herring,Caguas,Puerto Rico,Corporate
625,Terry,Smith,Caguas,Puerto Rico,Corporate
14382,Tamekah,Parrish,Caguas,Puerto Rico,Corporate
14875,Denise,Luna,Caguas,Puerto Rico,Corporate
12635,Iola,Cotton,Caguas,Puerto Rico,Corporate
13455,Hope,Adkins,Caguas,Puerto Rico,Corporate
13185,Isabella,Murphy,Caguas,Puerto Rico,Corporate
13347,Melyssa,Hobbs,Caguas,Puerto Rico,Corporate
13489,Leigh,Myers,Caguas,Puerto Rico,Corporate
13020,Harriet,Middleton,Caguas,Puerto Rico,Corporate
14429,Aurora,House,Caguas,Puerto Rico,Corporate
14343,Taylor,Lyons,Caguas,Puerto Rico,Corporate
13125,Evelyn,Trevino,Caguas,Puerto Rico,Corporate
14377,May,Huff,Caguas,Puerto Rico,Corporate
13268,Mollie,Wright,Caguas,Puerto Rico,Corporate
14356,Brenna,Shelton,Caguas,Puerto Rico,Corporate
13391,Nichole,Yates,Caguas,Puerto Rico,Corporate
13210,Aubrey,Moody,Caguas,Puerto Rico,Corporate
14156,Courtney,Long,Caguas,Puerto Rico,Corporate
13083,Deanna,Padilla,Caguas,Puerto Rico,Corporate
13262,Deborah,Case,Caguas,Puerto Rico,Corporate
14545,Marah,Bradshaw,Caguas,Puerto Rico,Corporate
14526,Whilemina,Ewing,Caguas,Puerto Rico,Corporate
12990,Gillian,Decker,Caguas,Puerto Rico,Corporate
14187,Suki,Ware,Caguas,Puerto Rico,Corporate
14151,Willow,Levine,Caguas,Puerto Rico,Corporate
14115,Carissa,Day,Caguas,Puerto Rico,Corporate
14541,Harriet,Hubbard,Caguas,Puerto Rico,Corporate
14698,Audrey,Kerr,Caguas,Puerto Rico,Corporate
9616,Matthew,Grant,Caguas,Puerto Rico,Corporate
14788,Gloria,Wiley,Caguas,Puerto Rico,Corporate
14697,Brenna,Wilson,Aguadilla,Puerto Rico,Corporate
13913,Shellie,Jones,Caguas,Puerto Rico,Corporate
13948,Quyn,Hull,Caguas,Puerto Rico,Corporate
13624,Gemma,Lawrence,Caguas,Puerto Rico,Corporate
12758,Abra,Nash,Caguas,Puerto Rico,Corporate
13946,Amela,Sampson,Caguas,Puerto Rico,Corporate
5740,Lawrence,Smith,Caguas,Puerto Rico,Corporate
14873,Hillary,Dennis,Caguas,Puerto Rico,Corporate
13796,Mary,Lindsay,Caguas,Puerto Rico,Corporate
13634,Josephine,Barrett,Caguas,Puerto Rico,Corporate
13922,Blaine,Weiss,Caguas,Puerto Rico,Corporate
13811,Hope,Skinner,Caguas,Puerto Rico,Corporate
13775,Emma,Steele,Caguas,Puerto Rico,Corporate
13791,Quon,Duncan,Caguas,Puerto Rico,Corporate
13683,Camille,Butler,Caguas,Puerto Rico,Corporate
143,Mary,Byrd,Caguas,Puerto Rico,Corporate
12505,Lillian,Martinez,Caguas,Puerto Rico,Corporate
12487,Nevada,Barr,Caguas,Puerto Rico,Corporate
12594,Jenna,Boone,Caguas,Puerto Rico,Corporate
12521,Avye,Harris,Caguas,Puerto Rico,Corporate
12509,Anastasia,Cross,Caguas,Puerto Rico,Corporate
12865,Joan,Mcfadden,Caguas,Puerto Rico,Corporate
12949,Sybill,Richmond,Caguas,Puerto Rico,Corporate
14969,Hedwig,Summers,Caguas,Puerto Rico,Corporate
12892,Phyllis,May,Caguas,Puerto Rico,Corporate
12945,Taylor,Singleton,Caguas,Puerto Rico,Corporate
14967,Zenaida,Hopkins,Caguas,Puerto Rico,Corporate
11532,Janice,Nicholson,Caguas,Puerto Rico,Corporate
5387,Mary,Riley,Caguas,Puerto Rico,Corporate
8075,Sarah,Coleman,Caguas,Puerto Rico,Corporate
18244,Maxine,Green,Caguas,Puerto Rico,Corporate
18125,Tara,Villarreal,Caguas,Puerto Rico,Corporate
16485,Quyn,David,Caguas,Puerto Rico,Corporate
19250,Olga,Hoffman,Caguas,Puerto Rico,Corporate
16609,Donna,Mcconnell,Caguas,Puerto Rico,Corporate
16487,Mari,Shields,Caguas,Puerto Rico,Corporate
18827,Camille,Morrison,Caguas,Puerto Rico,Corporate
15713,Xaviera,Collins,Caguas,Puerto Rico,Corporate
15889,Fallon,Compton,Caguas,Puerto Rico,Corporate
15887,Inez,Avery,Caguas,Puerto Rico,Corporate
18775,Emma,Frank,Caguas,Puerto Rico,Corporate
18879,Angelica,Schultz,Caguas,Puerto Rico,Corporate
17704,Halla,Ray,Caguas,Puerto Rico,Corporate
17668,Xena,Mcguire,Caguas,Puerto Rico,Corporate
17684,Gillian,Cardenas,Caguas,Puerto Rico,Corporate
18461,Jessamine,Poole,Caguas,Puerto Rico,Corporate
17270,Leigh,Carson,Caguas,Puerto Rico,Corporate
18030,Nicole,Klein,Caguas,Puerto Rico,Corporate
17467,Illana,Romero,Caguas,Puerto Rico,Corporate
15997,Winter,Pitts,Caguas,Puerto Rico,Corporate
20727,Deborah,Whitney,Caguas,Puerto Rico,Corporate
18293,Imelda,Burke,Caguas,Puerto Rico,Corporate
15924,Dominique,Davenport,Caguas,Puerto Rico,Corporate
17499,Jade,Pittman,Caguas,Puerto Rico,Corporate
20546,Willa,Golden,Caguas,Puerto Rico,Corporate
20725,Danielle,Richardson,Caguas,Puerto Rico,Corporate
15956,Irene,Rhodes,Caguas,Puerto Rico,Corporate
18003,Dacey,Nelson,Caguas,Puerto Rico,Corporate
3004,Mary,Holland,Caguas,Puerto Rico,Corporate
17350,Olga,Sutton,Caguas,Puerto Rico,Corporate
18324,Madeline,Campbell,Caguas,Puerto Rico,Corporate
18288,Lesley,Clayton,Caguas,Puerto Rico,Corporate
17653,Karina,Velez,Caguas,Puerto Rico,Corporate
17509,Simone,Cochran,Caguas,Puerto Rico,Corporate
17472,Mechelle,Rivers,Caguas,Puerto Rico,Corporate
17328,Jayme,Hull,Caguas,Puerto Rico,Corporate
15427,Haley,Howe,Caguas,Puerto Rico,Corporate
15659,Mikayla,Durham,Caguas,Puerto Rico,Corporate
15677,Kirby,Clark,Caguas,Puerto Rico,Corporate
18674,Kirby,Best,Caguas,Puerto Rico,Corporate
15474,Anastasia,Christensen,Caguas,Puerto Rico,Corporate
15563,Aileen,Ashley,Caguas,Puerto Rico,Corporate
15615,Phyllis,Rodriquez,Caguas,Puerto Rico,Corporate
18721,Wynter,Stanton,Caguas,Puerto Rico,Corporate
15486,Avye,Martin,Caguas,Puerto Rico,Corporate
2160,Stephen,Smith,Caguas,Puerto Rico,Corporate
15612,Guinevere,Kane,Caguas,Puerto Rico,Corporate
17576,Deborah,Sutton,Caguas,Puerto Rico,Corporate
20279,Yvette,Wheeler,Caguas,Puerto Rico,Corporate
17209,Indira,Maynard,Caguas,Puerto Rico,Corporate
15232,Christine,Frost,Caguas,Puerto Rico,Corporate
16313,Kim,Morales,Caguas,Puerto Rico,Corporate
17854,Echo,Cotton,Caguas,Puerto Rico,Corporate
15193,Petra,Ramsey,Caguas,Puerto Rico,Corporate
15211,Ila,Hopkins,Caguas,Puerto Rico,Corporate
19934,Christine,Charles,Caguas,Puerto Rico,Corporate
20166,Claire,Perez,Caguas,Puerto Rico,Corporate
19788,Lee,Mcintosh,Caguas,Puerto Rico,Corporate
15173,Wendy,Leach,Caguas,Puerto Rico,Corporate
19932,Melyssa,Nguyen,Caguas,Puerto Rico,Corporate
17093,Rebekah,Drake,San Juan,Puerto Rico,Corporate
18603,Miranda,Mathis,Caguas,Puerto Rico,Corporate
18531,Faith,Haynes,Caguas,Puerto Rico,Corporate
16161,Lani,Walton,Caguas,Puerto Rico,Corporate
20108,Carissa,Estrada,Caguas,Puerto Rico,Corporate
16124,Calista,Chaney,Caguas,Puerto Rico,Corporate
18581,Miranda,Gallegos,Caguas,Puerto Rico,Corporate
16229,Athena,Wyatt,Caguas,Puerto Rico,Corporate
18916,Nayda,Workman,Caguas,Puerto Rico,Corporate
15200,Joelle,Wood,Caguas,Puerto Rico,Corporate
15217,Calista,Prince,Caguas,Puerto Rico,Corporate
16333,Geraldine,Terrell,Caguas,Puerto Rico,Corporate
10773,Christopher,Smith,Caguas,Puerto Rico,Corporate
4485,Mary,Young,Caguas,Puerto Rico,Corporate
6558,Ethan,Smith,Caguas,Puerto Rico,Corporate
10097,Mary,Smith,Arecibo,Puerto Rico,Corporate
8680,Laura,Sheppard,Caguas,Puerto Rico,Corporate
1984,Mary,Williams,Caguas,Puerto Rico,Corporate
6511,Nancy,Young,Caguas,Puerto Rico,Corporate
13245,Maia,Farley,Caguas,Puerto Rico,Corporate
14489,Freya,Compton,Caguas,Puerto Rico,Corporate
13330,Raya,Blake,Caguas,Puerto Rico,Corporate
13807,Stella,Oneal,Caguas,Puerto Rico,Corporate
13895,Kaitlin,Reed,Caguas,Puerto Rico,Corporate
1769,Mary,Hale,Caguas,Puerto Rico,Corporate
12771,Juliet,Myers,Caguas,Puerto Rico,Corporate
13687,Felicia,Mcmillan,Caguas,Puerto Rico,Corporate
13938,Rhea,Ferrell,Caguas,Puerto Rico,Corporate
12890,Aimee,Hudson,Caguas,Puerto Rico,Corporate
14621,Velma,Weeks,Caguas,Puerto Rico,Corporate
14067,Chantale,Booth,Caguas,Puerto Rico,Corporate
14987,Mari,Blackburn,Caguas,Puerto Rico,Corporate
13927,Leigh,Hughes,Caguas,Puerto Rico,Corporate
15972,Mechelle,Foley,Caguas,Puerto Rico,Corporate
17779,Chava,Pitts,Caguas,Puerto Rico,Corporate
19081,Madison,Ayers,Caguas,Puerto Rico,Corporate
16437,Ivy,Jenkins,Caguas,Puerto Rico,Corporate
18299,Heather,Dudley,Caguas,Puerto Rico,Corporate
17520,Brooke,Sheppard,Caguas,Puerto Rico,Corporate
17284,Ila,Jones,Caguas,Puerto Rico,Corporate
17354,BlueOneal,,Caguas,Puerto Rico,Corporate
15506,Desiree,Wilkins,Caguas,Puerto Rico,Corporate
10926,Mary,Smith,Aguadilla,Puerto Rico,Corporate
19805,Kitra,Bright,Caguas,Puerto Rico,Corporate
15225,Mira,Brady,Caguas,Puerto Rico,Corporate
16163,Jocelyn,Massey,Caguas,Puerto Rico,Corporate
18550,Melyssa,Hansen,Caguas,Puerto Rico,Corporate
16303,Abra,Mitchell,Caguas,Puerto Rico,Corporate
20047,Risa,Patterson,Caguas,Puerto Rico,Corporate
20136,Jessica,Brennan,Caguas,Puerto Rico,Corporate
16297,Petra,Padilla,Caguas,Puerto Rico,Corporate
18206,Mallory,Oconnor,Caguas,Puerto Rico,Corporate
19103,Simone,Hunter,Caguas,Puerto Rico,Corporate
19244,Christen,Heath,Caguas,Puerto Rico,Corporate
16001,Roanna,Gillespie,Caguas,Puerto Rico,Corporate
17736,Karyn,Edwards,Caguas,Puerto Rico,Corporate
18868,Stella,Trujillo,Caguas,Puerto Rico,Corporate
15974,Quin,Mcleod,Caguas,Puerto Rico,Corporate
18486,Avye,Norman,Caguas,Puerto Rico,Corporate
15472,Jena,Wilcox,Caguas,Puerto Rico,Corporate
18998,Felicia,Albert,Caguas,Puerto Rico,Corporate
17759,Fiona,Schneider,Caguas,Puerto Rico,Corporate
17182,Madonna,White,Caguas,Puerto Rico,Corporate
18637,Lacey,Stone,Caguas,Puerto Rico,Corporate
20123,Roary,Townsend,Caguas,Puerto Rico,Corporate
16301,Quin,Manning,Caguas,Puerto Rico,Corporate
16594,Rosalyn,Dunlap,Caguas,Puerto Rico,Corporate
18851,Yen,Jacobson,Caguas,Puerto Rico,Corporate
17954,Leigh,Merrill,Caguas,Puerto Rico,Corporate
18435,Scarlett,Chan,Caguas,Puerto Rico,Corporate
1694,Mary,Thompson,Caguas,Puerto Rico,Corporate
7159,Frances,Smith,Hawthorne,EE. UU.,Consumer
10963,Amber,Smith,Meridian,EE. UU.,Consumer
9782,Christine,Frazier,San Jose,EE. UU.,Consumer
10581,Timothy,Snyder,Phoenix,EE. UU.,Consumer
